"/屈服强度","/时间","/温度","1050℃+150MPa蠕变条件/相对时间","1150℃+100MPa蠕变条件/相对时间","_id","Al","B","C","Co","Cr","Fe","Gr","Hf","Mn","Mo","N","Nb","Nb+Ta","Ni","Re","Ru","Si","Ta","Ti","W","Y","Zr","冷挤压/冷挤压壁厚尺寸","力学性能/应变率","加压/压强","加热/温度","变形测试/屈服强度","变形测试/温度","变形测试/等效压力","变形测试/饱和压力","固溶处理/时间","固溶处理/温度","备注","应变/临界应变","应变/应变温度","应变测试/冲击速率","应变测试/时间","拉伸实验/温度","拉伸实验/载荷强度","摘录出处","数据DOI","数据审核者","数据来源方式","数据生产者","数据采集时间","时效/时效时间","时效/时效温度","时效处理/时间","时效处理/温度","材料牌号","样品中位置/样品中位置","样品尺寸/d1","样品尺寸/d4","样品尺寸/d5","样品尺寸/样品d0","模锻/模锻","渗氮/合金中的含氮量","炉冷/温度","热处理/应变温度","热挤压/热挤压温度","真应变/真应变","退火/退火时间","退火/退火温度","锯齿/锯齿类型","锻造/锻造温度"
,,,"0.111",,"ObjectId(""5b4cda8fe6b1a819a85d6fcb"")","5.2",,,"6.5","7.8",,,,,"2",,,,"balance","-","-",,"7.9","1.1","5.7",,,,"-7.673s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"AM1",,,,,,,,,,,,,,,
,,,"0.116",,"ObjectId(""5b4cda94e6b1a819a85d6fcd"")","5.2",,,"6.5","7.8",,,,,"2",,,,"balance","-","-",,"7.9","1.1","5.7",,,,"-7.673s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"AM1",,,,,,,,,,,,,,,
,,,"0.086",,"ObjectId(""5b4cda99e6b1a819a85d6fcf"")","5.2",,,"6.5","7.8",,,,,"2",,,,"balance","-","-",,"7.9","1.1","5.7",,,,"-7.571s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"AM1",,,,,,,,,,,,,,,
,,,"0.066",,"ObjectId(""5b4cda9de6b1a819a85d6fd1"")","5.2",,,"6.5","7.8",,,,,"2",,,,"balance","-","-",,"7.9","1.1","5.7",,,,"-7.503s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"AM1",,,,,,,,,,,,,,,
,,,"0.061",,"ObjectId(""5b4cdaa2e6b1a819a85d6fd3"")","5.2",,,"6.5","7.8",,,,,"2",,,,"balance","-","-",,"7.9","1.1","5.7",,,,"-7.469s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"AM1",,,,,,,,,,,,,,,
,,,"0.121",,"ObjectId(""5b4cdaa7e6b1a819a85d6fd5"")","5.2",,,"6.5","7.8",,,,,"2",,,,"balance","-","-",,"7.9","1.1","5.7",,,,"-7.707s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"AM1",,,,,,,,,,,,,,,
,,,"0.050",,"ObjectId(""5b4cdaace6b1a819a85d6fd7"")","5.2",,,"6.5","7.8",,,,,"2",,,,"balance","-","-",,"7.9","1.1","5.7",,,,"-7.435s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"AM1",,,,,,,,,,,,,,,
,,,"0.076",,"ObjectId(""5b4cdab1e6b1a819a85d6fd9"")","5.2",,,"6.5","7.8",,,,,"2",,,,"balance","-","-",,"7.9","1.1","5.7",,,,"-7.537s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"AM1",,,,,,,,,,,,,,,
,,,"0.101",,"ObjectId(""5b4cdab9e6b1a819a85d6fdb"")","5.2",,,"6.5","7.8",,,,,"2",,,,"balance","-","-",,"7.9","1.1","5.7",,,,"-7.639s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"AM1",,,,,,,,,,,,,,,
,,,"0.045",,"ObjectId(""5b4cdabee6b1a819a85d6fdd"")","5.2",,,"6.5","7.8",,,,,"2",,,,"balance","-","-",,"7.9","1.1","5.7",,,,"-7.401s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"AM1",,,,,,,,,,,,,,,
,,,"0.035",,"ObjectId(""5b4cdadbe6b1a819a85d6fe7"")","5.2",,,"6.5","7.8",,,,,"2",,,,"balance","-","-",,"7.9","1.1","5.7",,,,"-7.367s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"AM1",,,,,,,,,,,,,,,
,,,"0.025",,"ObjectId(""5b4cdae0e6b1a819a85d6fe9"")","5.2",,,"6.5","7.8",,,,,"2",,,,"balance","-","-",,"7.9","1.1","5.7",,,,"-7.299s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"AM1",,,,,,,,,,,,,,,
,,,"0.020",,"ObjectId(""5b4cdaeee6b1a819a85d6fef"")","5.2",,,"6.5","7.8",,,,,"2",,,,"balance","-","-",,"7.9","1.1","5.7",,,,"-7.265s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"AM1",,,,,,,,,,,,,,,
,,,"0.030",,"ObjectId(""5b4cdb0ce6b1a819a85d6ffb"")","5.2",,,"6.5","7.8",,,,,"2",,,,"balance","-","-",,"7.9","1.1","5.7",,,,"-7.333s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"AM1",,,,,,,,,,,,,,,
,,,,,"ObjectId(""5b4d350ae6b1a819a85d9235"")",,,"0.02",,"15.55","6.98",,,"0.23",,"0.0004",,,"76.88wt.%",,,"0.16",,"0.28",,,,"1.06mm","9.21E-4s-1",,,,,,,,,"","0.0229969","300℃",,,,,"Superalloys , 1996 :401-407","10.11961/mater0203.MGI.20171221.ds.0031","张瑞杰","摘录","胡仕杰","2018-01-08","10h","700℃",,,"Inconel 600 alloy",,,,,,,,,,"1200℃",,"20min","1030℃","A2","1250℃"
,,,,,"ObjectId(""5b4d3518e6b1a819a85d923b"")",,,"0.02",,"15.55","6.98",,,"0.23",,"0.0004",,,"76.88wt.%",,,"0.16",,"0.28",,,,"1.06mm","9.91E-4s-1",,,,,,,,,"","0.0610527","271℃",,,,,"Superalloys , 1996 :401-407","10.11961/mater0203.MGI.20171221.ds.0031","张瑞杰","摘录","胡仕杰","2018-01-08","10h","700℃",,,"Inconel 600 alloy",,,,,,,,,,"1200℃",,"20min","1030℃","A2","1250℃"
,,,,,"ObjectId(""5b4d351de6b1a819a85d923d"")",,,"0.02",,"15.55","6.98",,,"0.23",,"0.0004",,,"76.88wt.%",,,"0.16",,"0.28",,,,"1.06mm","1.01E-4s-1",,,,,,,,,"","0.00897989","300℃",,,,,"Superalloys , 1996 :401-407","10.11961/mater0203.MGI.20171221.ds.0031","张瑞杰","摘录","胡仕杰","2018-01-08","10h","700℃",,,"Inconel 600 alloy",,,,,,,,,,"1200℃",,"20min","1030℃","B","1250℃"
,,,,,"ObjectId(""5b4d3522e6b1a819a85d923f"")",,,"0.02",,"15.55","6.98",,,"0.23",,"0.0004",,,"76.88wt.%",,,"0.16",,"0.28",,,,"1.06mm","3.05E-5s-1",,,,,,,,,"","0.0739876","245℃",,,,,"Superalloys , 1996 :401-407","10.11961/mater0203.MGI.20171221.ds.0031","张瑞杰","摘录","胡仕杰","2018-01-08","10h","700℃",,,"Inconel 600 alloy",,,,,,,,,,"1200℃",,"20min","1030℃","B","1250℃"
,,,,,"ObjectId(""5b4d3527e6b1a819a85d9241"")",,,"0.02",,"15.55","6.98",,,"0.23",,"0.0004",,,"76.88wt.%",,,"0.16",,"0.28",,,,"1.06mm","3.10E-5s-1",,,,,,,,,"","0.00348382","300℃",,,,,"Superalloys , 1996 :401-407","10.11961/mater0203.MGI.20171221.ds.0031","张瑞杰","摘录","胡仕杰","2018-01-08","10h","700℃",,,"Inconel 600 alloy",,,,,,,,,,"1200℃",,"20min","1030℃","B","1250℃"
,,,,,"ObjectId(""5b4d352ce6b1a819a85d9243"")",,,"0.02",,"15.55","6.98",,,"0.23",,"0.0004",,,"76.88wt.%",,,"0.16",,"0.28",,,,"1.06mm","9.63E-5s-1",,,,,,,,,"","0.0379699","271℃",,,,,"Superalloys , 1996 :401-407","10.11961/mater0203.MGI.20171221.ds.0031","张瑞杰","摘录","胡仕杰","2018-01-08","10h","700℃",,,"Inconel 600 alloy",,,,,,,,,,"1200℃",,"20min","1030℃","B","1250℃"
,,,,,"ObjectId(""5b4d3531e6b1a819a85d9245"")",,,"0.02",,"15.55","6.98",,,"0.23",,"0.0004",,,"76.88wt.%",,,"0.16",,"0.28",,,,"1.06mm","1.02E-5s-1",,,,,,,,,"","0.00470866","271℃",,,,,"Superalloys , 1996 :401-407","10.11961/mater0203.MGI.20171221.ds.0031","张瑞杰","摘录","胡仕杰","2018-01-08","10h","700℃",,,"Inconel 600 alloy",,,,,,,,,,"1200℃",,"20min","1030℃","B","1250℃"
,,,,,"ObjectId(""5b4d3536e6b1a819a85d9247"")",,,"0.02",,"15.55","6.98",,,"0.23",,"0.0004",,,"76.88wt.%",,,"0.16",,"0.28",,,,"1.06mm","1.03E-5s-1",,,,,,,,,"","0.001","300℃",,,,,"Superalloys , 1996 :401-407","10.11961/mater0203.MGI.20171221.ds.0031","张瑞杰","摘录","胡仕杰","2018-01-08","10h","700℃",,,"Inconel 600 alloy",,,,,,,,,,"1200℃",,"20min","1030℃","B","1250℃"
,,,,,"ObjectId(""5b4d353ae6b1a819a85d9249"")",,,"0.02",,"15.55","6.98",,,"0.23",,"0.0004",,,"76.88wt.%",,,"0.16",,"0.28",,,,"1.06mm","3.19E-5s-1",,,,,,,,,"","0.0150512","271℃",,,,,"Superalloys , 1996 :401-407","10.11961/mater0203.MGI.20171221.ds.0031","张瑞杰","摘录","胡仕杰","2018-01-08","10h","700℃",,,"Inconel 600 alloy",,,,,,,,,,"1200℃",,"20min","1030℃","B","1250℃"
,,,,,"ObjectId(""5b4d353fe6b1a819a85d924b"")",,,"0.02",,"15.55","6.98",,,"0.23",,"0.0004",,,"76.88wt.%",,,"0.16",,"0.28",,,,"1.06mm","9.19E-5s-1",,,,,,,,,"","0.2365","245℃",,,,,"Superalloys , 1996 :401-407","10.11961/mater0203.MGI.20171221.ds.0031","张瑞杰","摘录","胡仕杰","2018-01-08","10h","700℃",,,"Inconel 600 alloy",,,,,,,,,,"1200℃",,"20min","1030℃","B","1250℃"
,,,,,"ObjectId(""5b4d3544e6b1a819a85d924d"")",,,"0.02",,"15.55","6.98",,,"0.23",,"0.0004",,,"76.88wt.%",,,"0.16",,"0.28",,,,"1.06mm","3.06E-4s-1",,,,,,,,,"","0.00713928","300℃",,,,,"Superalloys , 1996 :401-407","10.11961/mater0203.MGI.20171221.ds.0031","张瑞杰","摘录","胡仕杰","2018-01-08","10h","700℃",,,"Inconel 600 alloy",,,,,,,,,,"1200℃",,"20min","1030℃","A2","1250℃"
,,,,,"ObjectId(""5b4d3549e6b1a819a85d924f"")",,,"0.02",,"15.55","6.98",,,"0.23",,"0.0004",,,"76.88wt.%",,,"0.16",,"0.28",,,,"1.06mm","9.39E-6s-1",,,,,,,,,"","0.0221715","245℃",,,,,"Superalloys , 1996 :401-407","10.11961/mater0203.MGI.20171221.ds.0031","张瑞杰","摘录","胡仕杰","2018-01-08","10h","700℃",,,"Inconel 600 alloy",,,,,,,,,,"1200℃",,"20min","1030℃","B","1250℃"
,,,,,"ObjectId(""5b4d354ee6b1a819a85d9251"")",,,"0.02",,"15.55","6.98",,,"0.23",,"0.0004",,,"76.88wt.%",,,"0.16",,"0.28",,,,"1.06mm","9.46E-5s-1",,,,,,,,,"","0.00203564","300℃",,,,,"Superalloys , 1996 :401-407","10.11961/mater0203.MGI.20171221.ds.0031","张瑞杰","摘录","胡仕杰","2018-01-08","10h","700℃",,,"Inconel 600 alloy",,,,,,,,,,"1200℃",,"20min","1030℃","A2","1250℃"
,,,,,"ObjectId(""5b4d3558e6b1a819a85d9253"")",,,"0.02",,"15.55","6.98",,,"0.23",,"0.0004",,,"76.88wt.%",,,"0.16",,"0.28",,,,"1.06mm","1.01E-4s-1",,,,,,,,,"","0.0246437","222℃",,,,,"Superalloys , 1996 :401-407","10.11961/mater0203.MGI.20171221.ds.0031","张瑞杰","摘录","胡仕杰","2018-01-08","10h","700℃",,,"Inconel 600 alloy",,,,,,,,,,"1200℃",,"20min","1030℃","A1","1250℃"
,,,,,"ObjectId(""5b4d355de6b1a819a85d9255"")",,,"0.02",,"15.55","6.98",,,"0.23",,"0.0004",,,"76.88wt.%",,,"0.16",,"0.28",,,,"1.06mm","3.03E-5s-1",,,,,,,,,"","0.0251722","200℃",,,,,"Superalloys , 1996 :401-407","10.11961/mater0203.MGI.20171221.ds.0031","张瑞杰","摘录","胡仕杰","2018-01-08","10h","700℃",,,"Inconel 600 alloy",,,,,,,,,,"1200℃",,"20min","1030℃","A1","1250℃"
,,,,,"ObjectId(""5b4d3561e6b1a819a85d9257"")",,,"0.02",,"15.55","6.98",,,"0.23",,"0.0004",,,"76.88wt.%",,,"0.16",,"0.28",,,,"1.06mm","0.00100239s-1",,,,,,,,,"","0.0427894","245℃",,,,,"Superalloys , 1996 :401-407","10.11961/mater0203.MGI.20171221.ds.0031","张瑞杰","摘录","胡仕杰","2018-01-08","10h","700℃",,,"Inconel 600 alloy",,,,,,,,,,"1200℃",,"20min","1030℃","A1","1250℃"
,,,,,"ObjectId(""5b4d3566e6b1a819a85d9259"")",,,"0.02",,"15.55","6.98",,,"0.23",,"0.0004",,,"76.88wt.%",,,"0.16",,"0.28",,,,"1.06mm","0.00108627s-1",,,,,,,,,"","0.111194","200℃",,,,,"Superalloys , 1996 :401-407","10.11961/mater0203.MGI.20171221.ds.0031","张瑞杰","摘录","胡仕杰","2018-01-08","10h","700℃",,,"Inconel 600 alloy",,,,,,,,,,"1200℃",,"20min","1030℃","A1","1250℃"
,,,,,"ObjectId(""5b4d356be6b1a819a85d925b"")",,,"0.02",,"15.55","6.98",,,"0.23",,"0.0004",,,"76.88wt.%",,,"0.16",,"0.28",,,,"1.06mm","9.91E-4s-1",,,,,,,,,"","0.117874","245℃",,,,,"Superalloys , 1996 :401-407","10.11961/mater0203.MGI.20171221.ds.0031","张瑞杰","摘录","胡仕杰","2018-01-08","10h","700℃",,,"Inconel 600 alloy",,,,,,,,,,"1200℃",,"20min","1030℃","A2","1250℃"
,,,,,"ObjectId(""5b4d3570e6b1a819a85d925d"")",,,"0.02",,"15.55","6.98",,,"0.23",,"0.0004",,,"76.88wt.%",,,"0.16",,"0.28",,,,"1.06mm","3.23E-5s-1",,,,,,,,,"","0.00871148","245℃",,,,,"Superalloys , 1996 :401-407","10.11961/mater0203.MGI.20171221.ds.0031","张瑞杰","摘录","胡仕杰","2018-01-08","10h","700℃",,,"Inconel 600 alloy",,,,,,,,,,"1200℃",,"20min","1030℃","A1","1250℃"
,,,,,"ObjectId(""5b4d3575e6b1a819a85d925f"")",,,"0.02",,"15.55","6.98",,,"0.23",,"0.0004",,,"76.88wt.%",,,"0.16",,"0.28",,,,"1.06mm","1.05E-4s-1",,,,,,,,,"","0.0346075","200℃",,,,,"Superalloys , 1996 :401-407","10.11961/mater0203.MGI.20171221.ds.0031","张瑞杰","摘录","胡仕杰","2018-01-08","10h","700℃",,,"Inconel 600 alloy",,,,,,,,,,"1200℃",,"20min","1030℃","A1","1250℃"
,,,,,"ObjectId(""5b4d357ae6b1a819a85d9261"")",,,"0.02",,"15.55","6.98",,,"0.23",,"0.0004",,,"76.88wt.%",,,"0.16",,"0.28",,,,"1.06mm","1.04E-4s-1",,,,,,,,,"","0.0148084","245℃",,,,,"Superalloys , 1996 :401-407","10.11961/mater0203.MGI.20171221.ds.0031","张瑞杰","摘录","胡仕杰","2018-01-08","10h","700℃",,,"Inconel 600 alloy",,,,,,,,,,"1200℃",,"20min","1030℃","A1","1250℃"
,,,,,"ObjectId(""5b4d357fe6b1a819a85d9263"")",,,"0.02",,"15.55","6.98",,,"0.23",,"0.0004",,,"76.88wt.%",,,"0.16",,"0.28",,,,"1.06mm","3.18E-4s-1",,,,,,,,,"","0.0415593","245℃",,,,,"Superalloys , 1996 :401-407","10.11961/mater0203.MGI.20171221.ds.0031","张瑞杰","摘录","胡仕杰","2018-01-08","10h","700℃",,,"Inconel 600 alloy",,,,,,,,,,"1200℃",,"20min","1030℃","A2","1250℃"
,,,,,"ObjectId(""5b4d3584e6b1a819a85d9265"")",,,"0.02",,"15.55","6.98",,,"0.23",,"0.0004",,,"76.88wt.%",,,"0.16",,"0.28",,,,"1.06mm","9.82E-5s-1",,,,,,,,,"","0.00758868","271℃",,,,,"Superalloys , 1996 :401-407","10.11961/mater0203.MGI.20171221.ds.0031","张瑞杰","摘录","胡仕杰","2018-01-08","10h","700℃",,,"Inconel 600 alloy",,,,,,,,,,"1200℃",,"20min","1030℃","A2","1250℃"
,,,,,"ObjectId(""5b4d3588e6b1a819a85d9267"")",,,"0.02",,"15.55","6.98",,,"0.23",,"0.0004",,,"76.88wt.%",,,"0.16",,"0.28",,,,"1.06mm","3.15E-5s-1",,,,,,,,,"","0.00464565","245℃",,,,,"Superalloys , 1996 :401-407","10.11961/mater0203.MGI.20171221.ds.0031","张瑞杰","摘录","胡仕杰","2018-01-08","10h","700℃",,,"Inconel 600 alloy",,,,,,,,,,"1200℃",,"20min","1030℃","A2","1250℃"
,,,,,"ObjectId(""5b4d358de6b1a819a85d9269"")",,,"0.02",,"15.55","6.98",,,"0.23",,"0.0004",,,"76.88wt.%",,,"0.16",,"0.28",,,,"1.06mm","0.00100661s-1",,,,,,,,,"","0.0727363","222℃",,,,,"Superalloys , 1996 :401-407","10.11961/mater0203.MGI.20171221.ds.0031","张瑞杰","摘录","胡仕杰","2018-01-08","10h","700℃",,,"Inconel 600 alloy",,,,,,,,,,"1200℃",,"20min","1030℃","A1","1250℃"
,,,,,"ObjectId(""5b4d3592e6b1a819a85d926b"")",,,"0.02",,"15.55","6.98",,,"0.23",,"0.0004",,,"76.88wt.%",,,"0.16",,"0.28",,,,"1.06mm","3.18E-4s-1",,,,,,,,,"","0.020631","271℃",,,,,"Superalloys , 1996 :401-407","10.11961/mater0203.MGI.20171221.ds.0031","张瑞杰","摘录","胡仕杰","2018-01-08","10h","700℃",,,"Inconel 600 alloy",,,,,,,,,,"1200℃",,"20min","1030℃","A2","1250℃"
,,,,,"ObjectId(""5b4d3597e6b1a819a85d926d"")",,,"0.02",,"15.55","6.98",,,"0.23",,"0.0004",,,"76.88wt.%",,,"0.16",,"0.28",,,,"1.06mm","1.02E-4s-1",,,,,,,,,"","0.014345","245℃",,,,,"Superalloys , 1996 :401-407","10.11961/mater0203.MGI.20171221.ds.0031","张瑞杰","摘录","胡仕杰","2018-01-08","10h","700℃",,,"Inconel 600 alloy",,,,,,,,,,"1200℃",,"20min","1030℃","A2","1250℃"
,,,,,"ObjectId(""5b4d359ce6b1a819a85d926f"")",,,"0.02",,"15.55","6.98",,,"0.23",,"0.0004",,,"76.88wt.%",,,"0.16",,"0.28",,,,"1.06mm","3.13E-5s-1",,,,,,,,,"","0.0144974","222℃",,,,,"Superalloys , 1996 :401-407","10.11961/mater0203.MGI.20171221.ds.0031","张瑞杰","摘录","胡仕杰","2018-01-08","10h","700℃",,,"Inconel 600 alloy",,,,,,,,,,"1200℃",,"20min","1030℃","A1","1250℃"
,,,,,"ObjectId(""5b4d35a6e6b1a819a85d9271"")",,,"0.02",,"15.55","6.98",,,"0.23",,"0.0004",,,"76.88wt.%",,,"0.16",,"0.28",,,,"1.06mm","9.83E-6s-1",,,,,,,,,"",,"0.00210462K-1",,,,,"Superalloys , 1996 :401-407","10.11961/mater0203.MGI.20171221.ds.0031","张瑞杰","摘录","胡仕杰","2018-01-08","10h","700℃",,,"Inconel 600 alloy",,,,,,,,,,"1200℃",,"20min","1030℃","A2+B","1250℃"
,,,,,"ObjectId(""5b4d35abe6b1a819a85d9273"")",,,"0.02",,"15.55","6.98",,,"0.23",,"0.0004",,,"76.88wt.%",,,"0.16",,"0.28",,,,"1.06mm","9.80E-5s-1",,,,,,,,,"",,"0.00173538K-1",,,,,"Superalloys , 1996 :401-407","10.11961/mater0203.MGI.20171221.ds.0031","张瑞杰","摘录","胡仕杰","2018-01-08","10h","700℃",,,"Inconel 600 alloy",,,,,,,,,,"1200℃",,"20min","1030℃","A2+B","1250℃"
,,,,,"ObjectId(""5b4d35afe6b1a819a85d9275"")",,,"0.02",,"15.55","6.98",,,"0.23",,"0.0004",,,"76.88wt.%",,,"0.16",,"0.28",,,,"1.06mm","9.81E-6s-1",,,,,,,,,"",,"0.00190769K-1",,,,,"Superalloys , 1996 :401-407","10.11961/mater0203.MGI.20171221.ds.0031","张瑞杰","摘录","胡仕杰","2018-01-08","10h","700℃",,,"Inconel 600 alloy",,,,,,,,,,"1200℃",,"20min","1030℃","A2+B","1250℃"
,,,,,"ObjectId(""5b4d35b4e6b1a819a85d9277"")",,,"0.02",,"15.55","6.98",,,"0.23",,"0.0004",,,"76.88wt.%",,,"0.16",,"0.28",,,,"1.06mm","9.80E-6s-1",,,,,,,,,"",,"0.00176K-1",,,,,"Superalloys , 1996 :401-407","10.11961/mater0203.MGI.20171221.ds.0031","张瑞杰","摘录","胡仕杰","2018-01-08","10h","700℃",,,"Inconel 600 alloy",,,,,,,,,,"1200℃",,"20min","1030℃","A2+B","1250℃"
,,,,,"ObjectId(""5b4d35b9e6b1a819a85d9279"")",,,"0.02",,"15.55","6.98",,,"0.23",,"0.0004",,,"76.88wt.%",,,"0.16",,"0.28",,,,"1.06mm","9.80E-4s-1",,,,,,,,,"",,"0.00174769K-1",,,,,"Superalloys , 1996 :401-407","10.11961/mater0203.MGI.20171221.ds.0031","张瑞杰","摘录","胡仕杰","2018-01-08","10h","700℃",,,"Inconel 600 alloy",,,,,,,,,,"1200℃",,"20min","1030℃","A2+B","1250℃"
,,,,,"ObjectId(""5b4d35bee6b1a819a85d927b"")",,,"0.02",,"15.55","6.98",,,"0.23",,"0.0004",,,"76.88wt.%",,,"0.16",,"0.28",,,,"1.06mm","1.01E-4s-1",,,,,,,,,"",,"0.00129231K-1",,,,,"Superalloys , 1996 :401-407","10.11961/mater0203.MGI.20171221.ds.0031","张瑞杰","摘录","胡仕杰","2018-01-08","10h","700℃",,,"Inconel 600 alloy",,,,,,,,,,"1200℃",,"20min","1030℃","C","1250℃"
,,,,,"ObjectId(""5b4d35c3e6b1a819a85d927d"")",,,"0.02",,"15.55","6.98",,,"0.23",,"0.0004",,,"76.88wt.%",,,"0.16",,"0.28",,,,"1.06mm","0.00104955s-1",,,,,,,,,"",,"0.00129231K-1",,,,,"Superalloys , 1996 :401-407","10.11961/mater0203.MGI.20171221.ds.0031","张瑞杰","摘录","胡仕杰","2018-01-08","10h","700℃",,,"Inconel 600 alloy",,,,,,,,,,"1200℃",,"20min","1030℃","B","1250℃"
,,,,,"ObjectId(""5b4d35c8e6b1a819a85d927f"")",,,"0.02",,"15.55","6.98",,,"0.23",,"0.0004",,,"76.88wt.%",,,"0.16",,"0.28",,,,"1.06mm","9.81E-5s-1",,,,,,,,,"",,"0.00192K-1",,,,,"Superalloys , 1996 :401-407","10.11961/mater0203.MGI.20171221.ds.0031","张瑞杰","摘录","胡仕杰","2018-01-08","10h","700℃",,,"Inconel 600 alloy",,,,,,,,,,"1200℃",,"20min","1030℃","A2+B","1250℃"
,,,,,"ObjectId(""5b4d35cde6b1a819a85d9281"")",,,"0.02",,"15.55","6.98",,,"0.23",,"0.0004",,,"76.88wt.%",,,"0.16",,"0.28",,,,"1.06mm","9.42E-4s-1",,,,,,,,,"",,"0.00148923K-1",,,,,"Superalloys , 1996 :401-407","10.11961/mater0203.MGI.20171221.ds.0031","张瑞杰","摘录","胡仕杰","2018-01-08","10h","700℃",,,"Inconel 600 alloy",,,,,,,,,,"1200℃",,"20min","1030℃","A2+B","1250℃"
,,,,,"ObjectId(""5b4d35d2e6b1a819a85d9283"")",,,"0.02",,"15.55","6.98",,,"0.23",,"0.0004",,,"76.88wt.%",,,"0.16",,"0.28",,,,"1.06mm","9.85E-5s-1",,,,,,,,,"",,"0.00238769K-1",,,,,"Superalloys , 1996 :401-407","10.11961/mater0203.MGI.20171221.ds.0031","张瑞杰","摘录","胡仕杰","2018-01-08","10h","700℃",,,"Inconel 600 alloy",,,,,,,,,,"1200℃",,"20min","1030℃","A1","1250℃"
