"/加工温度(4h于1080℃（1980℉）","/加工温度(4h于1110℃（2030℉）","/油淬)，试样盘尺寸","/油淬与时效)，试样盘尺寸","/空冷)，试样盘尺寸","_id","Al","B","C","Cb","Co","Cr","Fe","Hf","Mn","Mo","N","Nb","Nb+Ta","Ni","Re","Ru","Si","Ta","Ti","W","Y","Zr","一次时效/温度","一次时效及空冷/时间","二次时效/温度","二次时效及空冷/时间","保温/保温时间","保温/固溶时间","保温/拉伸温度","保温/第二次时效温度","冷却/油冷温度","冷却/盐浴温度","冷却/空冷","力学性能/屈服强度","力学性能/极限拉伸强度","力学性能/纵向延伸率","单峰晶粒分布热处理/MA","双峰晶粒分布热处理/DB","固溶/固溶温度","固溶/试样厚度","固溶处理/时间","固溶处理/温度","固溶处理油淬/时间","固溶处理油淬/温度","固溶热处理/加热时间","固溶热处理/加热温度","固溶热处理/升温速度","固溶热处理/炉冷时间","固溶热处理/炉冷温度","固溶热处理/第一次保温时间","固溶热处理/第一次保温温度","固溶热处理/第三次保温时间","固溶热处理/第三次保温温度","固溶热处理/第二次保温时间","固溶热处理/第二次保温温度","固溶热处理/第四次保温时间","固溶热处理/第四次保温温度","均匀化处理/时间","均匀化处理/温度","均匀化退火/均匀化退火时间","均匀化退火/均匀化退火温度","备注","应力破裂测试/温度","拉伸/温度","拉伸实验/温度","拉伸测试/ 温度","拉伸测试/应变速率","拉伸测试/气氛","拉伸测试/气氛压强","拉伸测试/测试温度","拉伸测试/温度","拉伸试验/弹性模量","拉伸试验/晶粒取向（距[001]面）","拉伸试验/晶粒取向（距[011]面）","拉伸试验/温度","摘录出处","数据DOI","数据审核者","数据来源方式","数据生产者","数据采集时间","时效/低温时效温度","时效/拉伸塑形应变","时效/时效时间","时效/时效温度","时效/第一次时效时间","时效/第二次时效温度","时效/高温时效温度","时效1/时效时间","时效1/时效温度","时效2/时效时间","时效2/时效温度","时效处理/时效时间","时效处理/时效温度","时效处理/时间","时效处理/温度","时效处理空冷/时间","时效处理空冷/温度","最小量热等静压制的/试验温度","最终退火/最终退火温度","材料牌号","标准热处理后油淬/时间","油淬/第一次时效温度","油淬/第二次时效时间","测试温度/温度","炉冷/温度","炉冷/第一次时效温度","炉冷/第二次时效时间","烧结/温度","热处理(氩气氛冷却)/烧结时间","热处理(氩气氛冷却)/烧结温度","热处理/固溶温度","热处理/温度","热处理1/冷却速率","热处理1/时间","热处理1/温度","热处理2/冷却速率","热处理2/时间","热处理2/温度","热处理3/冷却速率","热处理3/时间","热处理3/温度","热处理4/冷却速率","热处理4/时间","热处理4/温度","热处理5/时间","热处理5/温度","热处理与测试/保温时间(第一步)","热处理与测试/保温时间(第二步)","热处理与测试/冷却方式(第一步)","热处理与测试/冷却方式(第二步)","热处理与测试/测试温度","热处理与测试/温度(第一步)","热处理与测试/温度(第二步)","热处理后空冷/时间","热处理工艺/一次空冷温度","热处理工艺/二次空冷温度","热处理工艺/冷却时间","热处理工艺/冷去时间","热处理工艺/加热时间","热处理工艺/加热温度","热处理工艺/测试温度","热处理工艺/炉冷温度","热处理工艺/空冷温度","热等静压/压力","热等静压/压强","热等静压/时间","热等静压/温度","热等静压/直径","热等静压制和挤压的/试验温度","热等静压制和锻造的/试验温度","热等静压制的/试验温度","热等静压制的（a）/试验温度","焊前热处理/时间","焊前热处理/温度","空冷/老化时间","空气冷却/空冷","第1步热处理/时间","第1步热处理/温度","第2步热处理/冷却速率","第2步热处理/时间","第2步热处理/温度","第2步热处理/空冷","第3步热处理/时间","第3步热处理/温度","第4步热处理/时间","第4步热处理/温度","第一次热处理/温度","第一次热处理后炉冷/时间","第一次轧制/温度","第二次热处理/升温速率","第二次热处理/温度","第二次热处理后空冷/时间","第二次轧制/温度","等温锻造/变形量","等温锻造/温度","老化/老化温度","蠕变测试/测试温度","试样置于高温/放置温度","轧制/轧制厚度","轧制/轧制温度","铸锭/铸锭直径","铸锭/铸锭重量","锻造/试样厚度","锻造/锻造厚度减少量","锻造和锻轧的/试验温度","锻造（空冷）/锻造温度"
,,,,,"ObjectId(""5b4d5958e6b1a819a85d9fed"")",,,,,,,,,,,,,,,,,,,,,,,,,,,,"1h",,,,,,"1117Mpa",,,,,"1032℃",,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,"Persson C, Persson P O. Evaluation of service-induced damage and restoration of cast turbine blades[C]. Superalloy, 1992：877-883.","10.11961/mater0203.MGI.20171221.ds.0021","尹海清","摘录","张国飞","2018-01-08",,,,,"4h","718℃",,,,,,,,,,,,,,"Inconel 718",,,,,,"843℃","8h",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8h",,,,,,,,,,,,,,,,,,,,,"62±1℃",,,,,,,,,,
,,,,,"ObjectId(""5b4d5971e6b1a819a85d9ff7"")",,,,,,,,,,,,,,,,,,,,,,,,,,,,"1h",,,,,,"890Mpa",,,,,"1032℃",,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,"Persson C, Persson P O. Evaluation of service-induced damage and restoration of cast turbine blades[C]. Superalloy, 1992：877-883.","10.11961/mater0203.MGI.20171221.ds.0021","尹海清","摘录","张国飞","2018-01-08",,,,,"4h","718℃",,,,,,,,,,,,,,"Inconel 718",,,,,,"843℃","8h",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9h",,,,,,,,,,,,,,,,,,,,,"62±1℃",,,,,,,,,,
,,,,,"ObjectId(""5b4d597fe6b1a819a85d9ffd"")",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"913Mpa",,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,"Persson C, Persson P O. Evaluation of service-induced damage and restoration of cast turbine blades[C]. Superalloy, 1992：877-883.","10.11961/mater0203.MGI.20171221.ds.0021","尹海清","摘录","张国飞","2018-01-08",,,,,,,,,,,,,,,,,,,,"Inconel 718",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"ObjectId(""5b4d5989e6b1a819a85da001"")",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1066Mpa",,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,"Persson C, Persson P O. Evaluation of service-induced damage and restoration of cast turbine blades[C]. Superalloy, 1992：877-883.","10.11961/mater0203.MGI.20171221.ds.0021","尹海清","摘录","张国飞","2018-01-08",,,,,,,,,,,,,,,,,,,,"Inconel 718",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"ObjectId(""5b4d59abe6b1a819a85da00d"")",,,"0.03",,,"8","2",,,"25",,,,"64.97wt.%",,,,,,,,,,,,,,,,,,,,"491.2Mpa",,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,"538℃",,,,,,,,,,,,"J. J. BARNES,S. K. SRIVASTAVA.OXIDATION OF GAS TURBINE SEAL RING ALLOYS AND ITS EFFECT ON MECHANICAL PROPERTIES[C].Superalloy.1992:825-833.","10.11961/mater0203.MGI.20171221.ds.0019","尹海清","摘录","张国飞","2018-01-08",,,,,,,,,,,,,,,,,,,,"HAYNES 242 alloy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"ObjectId(""5b4d59c9e6b1a819a85da019"")",,,"0.03",,,"8","2",,,"25",,,,"64.97wt.%",,,,,,,,,,,,,,,,,,,,"287.2Mpa",,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,"760℃",,,,,,,,,,,,"J. J. BARNES,S. K. SRIVASTAVA.OXIDATION OF GAS TURBINE SEAL RING ALLOYS AND ITS EFFECT ON MECHANICAL PROPERTIES[C].Superalloy.1992:825-833.","10.11961/mater0203.MGI.20171221.ds.0019","尹海清","摘录","张国飞","2018-01-08",,,,,,,,,,,,,,,,,,,,"HAYNES 242 alloy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"ObjectId(""5b4d59cee6b1a819a85da01b"")",,,"0.03",,,"8","2",,,"25",,,,"64.97wt.%",,,,,,,,,,,,,,,,,,,,"757.4Mpa",,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,"RT℃",,,,,,,,,,,,"J. J. BARNES,S. K. SRIVASTAVA.OXIDATION OF GAS TURBINE SEAL RING ALLOYS AND ITS EFFECT ON MECHANICAL PROPERTIES[C].Superalloy.1992:825-833.","10.11961/mater0203.MGI.20171221.ds.0019","尹海清","摘录","张国飞","2018-01-08",,,,,,,,,,,,,,,,,,,,"HAYNES 242 alloy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"ObjectId(""5b4d59e6e6b1a819a85da025"")",,,"0.03",,,"8","2",,,"25",,,,"64.97wt.%",,,,,,,,,,,,,,,,,,,,"524.1Mpa",,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,"650℃",,,,,,,,,,,,"J. J. BARNES,S. K. SRIVASTAVA.OXIDATION OF GAS TURBINE SEAL RING ALLOYS AND ITS EFFECT ON MECHANICAL PROPERTIES[C].Superalloy.1992:825-833.","10.11961/mater0203.MGI.20171221.ds.0019","尹海清","摘录","张国飞","2018-01-08",,,,,,,,,,,,,,,,,,,,"HAYNES 242 alloy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"ObjectId(""5b4d8162e6b1a815d464ef10"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,,,"balance",,,,,"3.7",,,"0.04",,,,,,,,,,,,"654.07512402551Mpa",,,,,,,"24h","1232℃",,,,,,,,,,,,,,,,,,,,"",,,,,"0.000001s-1",,,,"543℃",,,,,"Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,,,,,,,,"46h","982℃",,,,,"Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"ObjectId(""5b4d816ce6b1a815d464ef14"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,,,"balance",,,,,"3.7",,,"0.04",,,,,,,,,,,,"421.97909284196Mpa",,,,,,,"24h","1232℃",,,,,,,,,,,,,,,,,,,,"",,,,,"0.000001s-1",,,,"851℃",,,,,"Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,,,,,,,,"46h","982℃",,,,,"Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"ObjectId(""5b4d8171e6b1a815d464ef16"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,,,"balance",,,,,"3.7",,,"0.04",,,,,,,,,,,,"602.41849751949Mpa",,,,,,,"24h","1232℃",,,,,,,,,,,,,,,,,,,,"",,,,,"0.000001s-1",,,,"793℃",,,,,"Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,,,,,,,,"46h","982℃",,,,,"Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"ObjectId(""5b4d8180e6b1a815d464ef1c"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,,,"balance",,,,,"3.7",,,"0.04",,,,,,,,,,,,"727.6754075124Mpa",,,,,,,"24h","1232℃",,,,,,,,,,,,,,,,,,,,"",,,,,"0.000001s-1",,,,"651℃",,,,,"Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,,,,,,,,"46h","982℃",,,,,"Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"ObjectId(""5b4d8185e6b1a815d464ef1e"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,,,"balance",,,,,"3.7",,,"0.04",,,,,,,,,,,,"646.39440113395Mpa",,,,,,,"24h","1232℃",,,,,,,,,,,,,,,,,,,,"",,,,,"0.000001s-1",,,,"493℃",,,,,"Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,,,,,,,,"46h","982℃",,,,,"Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"ObjectId(""5b4d818ae6b1a815d464ef20"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,,,"balance",,,,,"3.7",,,"0.04",,,,,,,,,,,,"666.18532955351Mpa",,,,,,,"24h","1232℃",,,,,,,,,,,,,,,,,,,,"",,,,,"0.000001s-1",,,,"757℃",,,,,"Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,,,,,,,,"46h","982℃",,,,,"Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"ObjectId(""5b4d818ee6b1a815d464ef22"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,,,"balance",,,,,"3.7",,,"0.04",,,,,,,,,,,,"387.47342310418Mpa",,,,,,,"24h","1232℃",,,,,,,,,,,,,,,,,,,,"",,,,,"0.000001s-1",,,,"864℃",,,,,"Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,,,,,,,,"46h","982℃",,,,,"Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"ObjectId(""5b4d8193e6b1a815d464ef24"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,,,"balance",,,,,"3.7",,,"0.04",,,,,,,,,,,,"714.11233167966Mpa",,,,,,,"24h","1232℃",,,,,,,,,,,,,,,,,,,,"",,,,,"0.000001s-1",,,,"711℃",,,,,"Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,,,,,,,,"46h","982℃",,,,,"Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"ObjectId(""5b4d8198e6b1a815d464ef26"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,,,"balance",,,,,"3.7",,,"0.04",,,,,,,,,,,,"517.47873848335Mpa",,,,,,,"24h","1232℃",,,,,,,,,,,,,,,,,,,,"",,,,,"0.000001s-1",,,,"825℃",,,,,"Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,,,,,,,,"46h","982℃",,,,,"Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"ObjectId(""5b4d81a7e6b1a815d464ef2c"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,,,"balance",,,,,"3.7",,,"0.04",,,,,,,,,,,,"474.99114103473Mpa",,,,,,,"24h","1232℃",,,,,,,,,,,,,,,,,,,,"",,,,,"0.000001s-1",,,,"845℃",,,,,"Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,,,,,,,,"46h","982℃",,,,,"Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"ObjectId(""5b4d81b1e6b1a815d464ef2e"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,,,"balance",,,,,"3.7",,,"0.04",,,,,,,,,,,,"211.9773210489Mpa",,,,,,,"24h","1232℃",,,,,,,,,,,,,,,,,,,,"",,,,,"0.0001s-1",,,,"989℃",,,,,"Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,,,,,,,,"46h","982℃",,,,,"Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"ObjectId(""5b4d81b6e6b1a815d464ef30"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,,,"balance",,,,,"3.7",,,"0.04",,,,,,,,,,,,"615.57406094968Mpa",,,,,,,"24h","1232℃",,,,,,,,,,,,,,,,,,,,"",,,,,"0.00001s-1",,,,"810℃",,,,,"Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,,,,,,,,"46h","982℃",,,,,"Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"ObjectId(""5b4d81bbe6b1a815d464ef32"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,,,"balance",,,,,"3.7",,,"0.04",,,,,,,,,,,,"712.37597448618Mpa",,,,,,,"24h","1232℃",,,,,,,,,,,,,,,,,,,,"",,,,,"0.000001s-1",,,,"39℃",,,,,"Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,,,,,,,,"46h","982℃",,,,,"Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"ObjectId(""5b4d81c0e6b1a815d464ef34"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,,,"balance",,,,,"3.7",,,"0.04",,,,,,,,,,,,"697.86498936924Mpa",,,,,,,"24h","1232℃",,,,,,,,,,,,,,,,,,,,"",,,,,"0.0001s-1",,,,"777℃",,,,,"Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,,,,,,,,"46h","982℃",,,,,"Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"ObjectId(""5b4d81c4e6b1a815d464ef36"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,,,"balance",,,,,"3.7",,,"0.04",,,,,,,,,,,,"360.80793763288Mpa",,,,,,,"24h","1232℃",,,,,,,,,,,,,,,,,,,,"",,,,,"0.00001s-1",,,,"897℃",,,,,"Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,,,,,,,,"46h","982℃",,,,,"Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"ObjectId(""5b4d81c9e6b1a815d464ef38"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,,,"balance",,,,,"3.7",,,"0.04",,,,,,,,,,,,"453.6233167966Mpa",,,,,,,"24h","1232℃",,,,,,,,,,,,,,,,,,,,"",,,,,"0.00001s-1",,,,"878℃",,,,,"Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,,,,,,,,"46h","982℃",,,,,"Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"ObjectId(""5b4d81cee6b1a815d464ef3a"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,,,"balance",,,,,"3.7",,,"0.04",,,,,,,,,,,,"262.60630758327Mpa",,,,,,,"24h","1232℃",,,,,,,,,,,,,,,,,,,,"",,,,,"0.00001s-1",,,,"933℃",,,,,"Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,,,,,,,,"46h","982℃",,,,,"Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"ObjectId(""5b4d81d3e6b1a815d464ef3c"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,,,"balance",,,,,"3.7",,,"0.04",,,,,,,,,,,,"657.57441530829Mpa",,,,,,,"24h","1232℃",,,,,,,,,,,,,,,,,,,,"",,,,,"0.000001s-1",,,,"382℃",,,,,"Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,,,,,,,,"46h","982℃",,,,,"Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"ObjectId(""5b4d81d8e6b1a815d464ef3e"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,,,"balance",,,,,"3.7",,,"0.04",,,,,,,,,,,,"671.41211906449Mpa",,,,,,,"24h","1232℃",,,,,,,,,,,,,,,,,,,,"",,,,,"0.00001s-1",,,,"770℃",,,,,"Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,,,,,,,,"46h","982℃",,,,,"Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"ObjectId(""5b4d81dde6b1a815d464ef40"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,,,"balance",,,,,"3.7",,,"0.04",,,,,,,,,,,,"554.26116229624Mpa",,,,,,,"24h","1232℃",,,,,,,,,,,,,,,,,,,,"",,,,,"0.0001s-1",,,,"883℃",,,,,"Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,,,,,,,,"46h","982℃",,,,,"Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
